2022-12-13 09:35:17,510 [MainThread  ] [INFO ]  Wrote [{'measurement': 'issue_total', 'tags': {'project_id': 1}, 'time': '2022-12-11T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,522 [MainThread  ] [INFO ]  Wrote [{'measurement': 'issue_total', 'tags': {'project_id': 1}, 'time': '2022-12-10T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,563 [MainThread  ] [INFO ]  Wrote [{'measurement': 'issue_total', 'tags': {'project_id': 1}, 'time': '2022-12-09T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,577 [MainThread  ] [INFO ]  Wrote [{'measurement': 'issue_total', 'tags': {'project_id': 1}, 'time': '2022-12-08T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,586 [MainThread  ] [INFO ]  Wrote [{'measurement': 'issue_total', 'tags': {'project_id': 1}, 'time': '2022-12-07T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,595 [MainThread  ] [INFO ]  Wrote [{'measurement': 'issue_total', 'tags': {'project_id': 1}, 'time': '2022-12-06T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,605 [MainThread  ] [INFO ]  Wrote [{'measurement': 'issue_total', 'tags': {'project_id': 1}, 'time': '2022-12-05T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,614 [MainThread  ] [INFO ]  Wrote [{'measurement': 'issue_total', 'tags': {'project_id': 1}, 'time': '2022-12-04T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,624 [MainThread  ] [INFO ]  Wrote [{'measurement': 'issue_total', 'tags': {'project_id': 1}, 'time': '2022-12-03T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,636 [MainThread  ] [INFO ]  Wrote [{'measurement': 'issue_total', 'tags': {'project_id': 1}, 'time': '2022-12-02T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
